transaction_id,date,store_id,sku_id,quantity_sold,selling_price,payment_mode,brand,liquor_type,size_ml,cost_price,mrp_x,mrp_y,excise_tax_pct,vat_pct,gross_revenue,cogs,excise_tax,vat_tax,total_tax,net_profit
482,2024-01-28,1,1016,7,2193.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,15351.0,10325.0,657.9,219.3,6140.400000000001,-1114.4000000000005
483,2024-02-06,2,1017,1,1765.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,1765.0,1216.0,353.0,264.75,617.75,-68.75
484,2024-01-07,7,1019,1,1526.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,1526.0,919.0,305.2,228.9,534.1,72.89999999999998
485,2024-03-08,10,1018,1,2368.0,Cash,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,2368.0,495.0,710.4,355.2,1065.6,807.4000000000001
486,2024-02-06,2,1003,8,1425.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,11400.0,9768.0,356.25,142.5,3990.0,-2358.0
487,2024-02-25,6,1016,4,365.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,1460.0,5900.0,109.5,36.5,584.0,-5024.0
488,2024-03-05,3,1006,4,1434.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,5736.0,3608.0,286.8,215.1,2007.6,120.40000000000009
489,2024-03-05,4,1012,2,637.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,1274.0,938.0,127.4,95.55,445.9,-109.89999999999998
490,2024-02-16,8,1011,11,2470.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,27170.0,13145.0,617.5,247.0,9509.5,4515.5
491,2024-01-20,3,1015,11,2028.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,22308.0,7205.0,608.4,243.36,9369.36,5733.639999999999
492,2024-01-19,10,1015,11,746.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,8206.0,7205.0,223.8,89.52,3446.52,-2445.52
493,2024-01-29,6,1016,1,580.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,580.0,1475.0,174.0,58.0,232.0,-1127.0
494,2024-03-14,1,1010,10,895.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,8950.0,4010.0,268.5,134.25,4027.5,912.5
495,2024-02-29,7,1012,9,2286.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,20574.0,4221.0,457.2,342.9,7200.9,9152.1
496,2024-01-18,8,1013,7,1374.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,9618.0,7105.0,412.2,206.1,4328.099999999999,-1815.0999999999995
497,2024-02-04,8,1004,4,509.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,2036.0,3060.0,101.8,50.9,610.8,-1634.8
498,2024-02-12,3,1007,6,425.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2550.0,3606.0,106.25,63.75,1020.0,-2076.0
499,2024-03-31,10,1002,2,791.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,1582.0,2450.0,237.3,118.65,711.9000000000001,-1579.9
500,2024-01-11,1,1015,7,1269.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,8883.0,4585.0,380.7,152.28,3730.86,567.1399999999999
501,2024-02-18,9,1008,2,880.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,1760.0,1858.0,176.0,105.6,563.2,-661.2
502,2024-02-07,6,1007,10,1511.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,15110.0,6010.0,377.75,226.65,6044.0,3056.0
503,2024-03-04,9,1015,8,529.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,4232.0,5240.0,158.7,63.48,1777.4399999999998,-2785.4399999999996
504,2024-03-09,7,1014,8,488.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,3904.0,11952.0,122.0,58.56,1444.48,-9492.48
505,2024-01-08,1,1008,1,2357.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,2357.0,929.0,471.4,282.84,754.24,673.76
506,2024-02-03,1,1012,8,801.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,6408.0,3752.0,160.2,120.15,2242.8,413.1999999999998
507,2024-02-17,6,1013,2,2432.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,4864.0,2030.0,729.6,364.8,2188.8,645.1999999999998
508,2024-02-25,5,1011,6,348.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,2088.0,7170.0,87.0,34.8,730.8,-5812.8
509,2024-03-16,9,1017,1,988.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,988.0,1216.0,197.6,148.2,345.79999999999995,-573.8
510,2024-03-05,2,1017,5,686.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,3430.0,6080.0,137.2,102.9,1200.5,-3850.5
511,2024-01-31,8,1004,11,1269.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,13959.0,8415.0,253.8,126.9,4187.700000000001,1356.2999999999993
512,2024-01-04,5,1008,7,1305.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,9135.0,6503.0,261.0,156.6,2923.2000000000003,-291.2000000000003
513,2024-02-19,2,1005,10,2024.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,20240.0,13290.0,607.2,242.88,8500.800000000001,-1550.800000000001
514,2024-03-09,10,1016,1,2304.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,2304.0,1475.0,691.2,230.4,921.6,-92.60000000000002
515,2024-01-30,6,1004,2,1907.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3814.0,1530.0,381.4,190.7,1144.1999999999998,1139.8000000000002
516,2024-03-28,10,1015,7,2089.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,14623.0,4585.0,626.7,250.68,6141.660000000001,3896.3399999999992
517,2024-02-28,8,1012,6,570.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,3420.0,2814.0,114.0,85.5,1197.0,-591.0
518,2024-03-07,4,1005,3,422.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,1266.0,3987.0,126.6,50.64,531.72,-3252.7200000000003
519,2024-03-15,2,1016,10,1580.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,15800.0,14750.0,474.0,158.0,6320.0,-5270.0
520,2024-02-14,5,1014,2,1744.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,3488.0,2988.0,436.0,209.28,1290.56,-790.56
521,2024-01-04,2,1010,10,558.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,5580.0,4010.0,167.4,83.7,2511.0,-941.0
522,2024-01-26,2,1007,4,1247.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,4988.0,2404.0,311.75,187.05,1995.2,588.8
523,2024-01-27,6,1013,3,2394.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,7182.0,3045.0,718.2,359.1,3231.9000000000005,905.0999999999995
524,2024-02-15,10,1020,7,1162.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,8134.0,3759.0,348.6,116.2,3253.6,1121.4
525,2024-03-04,9,1005,8,824.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,6592.0,10632.0,247.2,98.88,2768.64,-6808.639999999999
526,2024-03-31,4,1003,2,1187.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,2374.0,2442.0,296.75,118.7,830.9,-898.9
527,2024-02-20,6,1015,10,507.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,5070.0,6550.0,152.1,60.84,2129.4,-3609.4
528,2024-02-19,7,1004,7,448.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3136.0,5355.0,89.6,44.8,940.7999999999998,-3159.7999999999997
529,2024-01-06,6,1015,8,737.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,5896.0,5240.0,221.1,88.44,2476.3199999999997,-1820.3199999999997
530,2024-02-28,8,1014,6,2021.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,12126.0,8964.0,505.25,242.52,4486.62,-1324.62
531,2024-01-15,4,1020,6,657.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,3942.0,3222.0,197.1,65.7,1576.8000000000002,-856.8000000000002
532,2024-01-30,1,1019,10,1540.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,15400.0,9190.0,308.0,231.0,5390.0,820.0
533,2024-02-11,7,1013,1,2230.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,2230.0,1015.0,669.0,334.5,1003.5,211.5
534,2024-02-06,3,1010,4,755.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,3020.0,1604.0,226.5,113.25,1359.0,57.0
535,2024-02-11,6,1005,1,1932.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,1932.0,1329.0,579.6,231.84,811.44,-208.44000000000005
536,2024-02-04,2,1020,4,928.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,3712.0,2148.0,278.4,92.8,1484.8,79.20000000000005
537,2024-03-27,9,1020,2,785.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1570.0,1074.0,235.5,78.5,628.0,-132.0
538,2024-01-06,1,1006,11,499.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,5489.0,9922.0,99.8,74.85,1921.1499999999996,-6354.15
539,2024-03-08,6,1004,5,670.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3350.0,3825.0,134.0,67.0,1005.0,-1480.0
540,2024-01-18,6,1002,10,1313.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,13130.0,12250.0,393.9,196.95,5908.499999999999,-5028.499999999999
541,2024-03-13,5,1016,9,2282.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,20538.0,13275.0,684.6,228.2,8215.199999999999,-952.1999999999989
542,2024-01-29,5,1018,11,1771.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,19481.0,5445.0,531.3,265.65,8766.449999999999,5269.550000000001
543,2024-03-17,1,1005,10,547.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,5470.0,13290.0,164.1,65.64,2297.4,-10117.4
544,2024-02-28,10,1004,3,1087.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3261.0,2295.0,217.4,108.7,978.3000000000001,-12.300000000000068
545,2024-02-16,5,1013,8,2378.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,19024.0,8120.0,713.4,356.7,8560.8,2343.2000000000007
546,2024-01-17,2,1019,3,1821.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,5463.0,2757.0,364.2,273.15,1912.0499999999997,793.9500000000003
547,2024-01-22,7,1002,6,1572.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,9432.0,7350.0,471.6,235.8,4244.400000000001,-2162.4000000000005
548,2024-03-08,3,1013,4,904.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,3616.0,4060.0,271.2,135.6,1627.1999999999998,-2071.2
549,2024-03-09,4,1011,8,1989.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,15912.0,9560.0,497.25,198.9,5569.2,782.8000000000002
550,2024-02-06,3,1004,11,1717.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,18887.0,8415.0,343.4,171.7,5666.0999999999985,4805.9000000000015
551,2024-02-18,3,1020,6,2120.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,12720.0,3222.0,636.0,212.0,5088.0,4410.0
552,2024-01-13,4,1020,8,801.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,6408.0,4296.0,240.3,80.1,2563.2,-451.1999999999998
553,2024-02-03,5,1015,1,848.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,848.0,655.0,254.4,101.76,356.16,-163.16000000000003
554,2024-03-26,1,1004,6,1665.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,9990.0,4590.0,333.0,166.5,2997.0,2403.0
555,2024-02-22,4,1009,1,1138.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,1138.0,361.0,341.4,170.7,512.0999999999999,264.9000000000001
556,2024-03-27,8,1007,1,1730.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,1730.0,601.0,432.5,259.5,692.0,437.0
557,2024-02-20,10,1019,8,1748.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,13984.0,7352.0,349.6,262.2,4894.4,1737.6000000000004
558,2024-01-03,7,1019,7,1147.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,8029.0,6433.0,229.4,172.05,2810.1500000000005,-1214.1500000000005
559,2024-02-11,9,1006,3,913.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,2739.0,2706.0,182.6,136.95,958.6499999999999,-925.6499999999999
560,2024-02-01,5,1006,6,711.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,4266.0,5412.0,142.2,106.65,1493.1,-2639.1
561,2024-02-20,10,1020,9,977.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,8793.0,4833.0,293.1,97.7,3517.2000000000003,442.7999999999997
562,2024-03-25,4,1015,7,458.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,3206.0,4585.0,137.4,54.96,1346.52,-2725.52
563,2024-02-15,8,1015,3,2361.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,7083.0,1965.0,708.3,283.32,2974.8599999999997,2143.1400000000003
564,2024-01-21,9,1020,6,672.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,4032.0,3222.0,201.6,67.2,1612.8000000000002,-802.8000000000002
565,2024-02-13,7,1009,11,1396.0,UPI,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,15356.0,3971.0,418.8,209.4,6910.200000000001,4474.799999999999
566,2024-01-11,7,1004,4,902.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3608.0,3060.0,180.4,90.2,1082.4,-534.4000000000001
567,2024-03-08,5,1018,3,515.0,UPI,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,1545.0,1485.0,154.5,77.25,695.25,-635.25
568,2024-01-01,4,1018,9,2296.0,Cash,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,20664.0,4455.0,688.8,344.4,9298.8,6910.200000000001
569,2024-03-03,10,1005,10,1864.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,18640.0,13290.0,559.2,223.68,7828.800000000001,-2478.800000000001
570,2024-01-24,1,1020,2,2140.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,4280.0,1074.0,642.0,214.0,1712.0,1494.0
571,2024-01-13,10,1011,1,2262.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,2262.0,1195.0,565.5,226.2,791.7,275.29999999999995
572,2024-01-11,10,1005,2,1026.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,2052.0,2658.0,307.8,123.12,861.84,-1467.8400000000001
573,2024-02-20,7,1004,7,1544.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,10808.0,5355.0,308.8,154.4,3242.4000000000005,2210.5999999999995
574,2024-01-17,1,1012,10,1365.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,13650.0,4690.0,273.0,204.75,4777.5,4182.5
575,2024-03-22,1,1002,1,975.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,975.0,1225.0,292.5,146.25,438.75,-688.75
576,2024-03-26,5,1013,6,582.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,3492.0,6090.0,174.6,87.3,1571.3999999999999,-4169.4
577,2024-01-24,9,1010,7,1381.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,9667.0,2807.0,414.3,207.15,4350.150000000001,2509.8499999999995
578,2024-01-19,6,1009,9,2208.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,19872.0,3249.0,662.4,331.2,8942.4,7680.6
579,2024-02-06,3,1010,8,1452.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,11616.0,3208.0,435.6,217.8,5227.200000000001,3180.7999999999993
580,2024-03-25,3,1007,6,1247.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,7482.0,3606.0,311.75,187.05,2992.8,883.1999999999998
581,2024-01-08,7,1004,3,964.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,2892.0,2295.0,192.8,96.4,867.6000000000001,-270.60000000000014
582,2024-01-28,6,1019,8,2017.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,16136.0,7352.0,403.4,302.55,5647.6,3136.3999999999996
583,2024-01-05,9,1010,7,1448.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,10136.0,2807.0,434.4,217.2,4561.199999999999,2767.800000000001
584,2024-01-17,6,1003,3,366.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1098.0,3663.0,91.5,36.6,384.29999999999995,-2949.3
585,2024-02-05,5,1019,9,2353.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,21177.0,8271.0,470.6,352.95,7411.95,5494.05
586,2024-01-19,10,1002,2,936.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,1872.0,2450.0,280.8,140.4,842.4000000000001,-1420.4
587,2024-03-04,7,1020,3,613.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1839.0,1611.0,183.9,61.3,735.5999999999999,-507.5999999999999
588,2024-03-31,1,1010,2,864.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,1728.0,802.0,259.2,129.6,777.5999999999999,148.4000000000001
589,2024-01-11,7,1002,1,1901.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,1901.0,1225.0,570.3,285.15,855.4499999999999,-179.44999999999993
590,2024-02-23,3,1002,4,1125.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,4500.0,4900.0,337.5,168.75,2025.0,-2425.0
591,2024-02-14,9,1017,5,1405.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,7025.0,6080.0,281.0,210.75,2458.75,-1513.75
592,2024-02-16,6,1016,6,1325.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,7950.0,8850.0,397.5,132.5,3180.0,-4080.0
593,2024-01-12,9,1016,5,961.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,4805.0,7375.0,288.3,96.1,1922.0,-4492.0
594,2024-01-21,5,1014,1,1104.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,1104.0,1494.0,276.0,132.48,408.48,-798.48
595,2024-01-11,7,1007,3,835.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2505.0,1803.0,208.75,125.25,1002.0,-300.0
596,2024-01-05,4,1011,1,1691.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,1691.0,1195.0,422.75,169.1,591.85,-95.85000000000002
597,2024-03-21,7,1001,11,1535.0,UPI,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,16885.0,14344.0,383.75,184.2,6247.450000000001,-3706.4500000000007
598,2024-02-25,1,1011,5,2220.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,11100.0,5975.0,555.0,222.0,3885.0,1240.0
599,2024-01-20,7,1004,5,2464.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,12320.0,3825.0,492.8,246.4,3696.0,4799.0
600,2024-02-10,8,1007,11,927.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,10197.0,6611.0,231.75,139.05,4078.8,-492.8000000000002
601,2024-02-15,5,1015,6,1048.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,6288.0,3930.0,314.4,125.76,2640.96,-282.96000000000004
602,2024-01-12,2,1018,8,404.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,3232.0,3960.0,121.2,60.6,1454.4,-2182.4
603,2024-03-10,5,1012,10,345.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,3450.0,4690.0,69.0,51.75,1207.5,-2447.5
604,2024-01-17,6,1017,1,1654.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,1654.0,1216.0,330.8,248.1,578.9,-140.89999999999998
605,2024-01-19,2,1001,4,1539.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,6156.0,5216.0,384.75,184.68,2277.7200000000003,-1337.7200000000003
606,2024-01-26,6,1011,10,1281.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,12810.0,11950.0,320.25,128.1,4483.5,-3623.5
607,2024-02-17,6,1001,11,1259.0,UPI,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,13849.0,14344.0,314.75,151.08,5124.13,-5619.13
608,2024-02-21,1,1015,1,1815.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,1815.0,655.0,544.5,217.8,762.3,397.70000000000005
609,2024-03-10,1,1010,9,2136.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,19224.0,3609.0,640.8,320.4,8650.8,6964.200000000001
610,2024-02-24,10,1007,11,1781.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,19591.0,6611.0,445.25,267.15,7836.4,5143.6
611,2024-03-15,3,1002,7,1859.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,13013.0,8575.0,557.7,278.85,5855.85,-1417.8500000000004
612,2024-02-02,10,1010,7,1807.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,12649.0,2807.0,542.1,271.05,5692.050000000001,4149.949999999999
613,2024-03-02,10,1004,5,2363.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,11815.0,3825.0,472.6,236.3,3544.5000000000005,4445.5
614,2024-03-28,3,1012,7,2300.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,16100.0,3283.0,460.0,345.0,5635.0,7182.0
615,2024-01-23,4,1019,2,2273.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,4546.0,1838.0,454.6,340.95,1591.1,1116.9
616,2024-01-15,2,1011,4,1211.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,4844.0,4780.0,302.75,121.1,1695.4,-1631.4
617,2024-01-27,9,1008,7,1594.0,UPI,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,11158.0,6503.0,318.8,191.28,3570.5600000000004,1084.4399999999996
618,2024-03-15,10,1018,3,2102.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,6306.0,1485.0,630.6,315.3,2837.7000000000003,1983.2999999999997
619,2024-03-04,7,1011,2,2053.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,4106.0,2390.0,513.25,205.3,1437.1,278.9000000000001
620,2024-03-21,7,1011,10,414.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,4140.0,11950.0,103.5,41.4,1449.0,-9259.0
621,2024-02-20,6,1013,2,1903.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,3806.0,2030.0,570.9,285.45,1712.6999999999998,63.30000000000018
622,2024-02-22,3,1003,1,1622.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1622.0,1221.0,405.5,162.2,567.7,-166.70000000000005
623,2024-03-18,6,1012,5,2160.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,10800.0,2345.0,432.0,324.0,3780.0,4675.0
624,2024-03-31,8,1003,6,1398.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,8388.0,7326.0,349.5,139.8,2935.8,-1873.8000000000002
625,2024-03-22,8,1010,6,1277.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,7662.0,2406.0,383.1,191.55,3447.9000000000005,1808.0999999999995
626,2024-02-20,9,1017,9,1805.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,16245.0,10944.0,361.0,270.75,5685.75,-384.75
627,2024-02-16,1,1002,4,1426.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,5704.0,4900.0,427.8,213.9,2566.8,-1762.8000000000002
628,2024-01-04,1,1017,1,596.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,596.0,1216.0,119.2,89.4,208.60000000000002,-828.6
629,2024-01-07,3,1016,6,1362.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,8172.0,8850.0,408.6,136.2,3268.7999999999997,-3946.7999999999997
630,2024-02-04,3,1002,5,558.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,2790.0,6125.0,167.4,83.7,1255.5,-4590.5
631,2024-02-17,10,1020,10,2354.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,23540.0,5370.0,706.2,235.4,9416.0,8754.0
632,2024-03-13,8,1006,6,2396.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,14376.0,5412.0,479.2,359.4,5031.599999999999,3932.4000000000005
633,2024-03-12,10,1010,3,2192.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,6576.0,1203.0,657.6,328.8,2959.2000000000003,2413.7999999999997
634,2024-02-14,1,1010,2,475.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,950.0,802.0,142.5,71.25,427.5,-279.5
635,2024-03-21,2,1008,6,1300.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,7800.0,5574.0,260.0,156.0,2496.0,-270.0
636,2024-03-21,2,1001,1,2218.0,UPI,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,2218.0,1304.0,554.5,266.16,820.6600000000001,93.33999999999992
637,2024-03-12,3,1013,7,1967.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,13769.0,7105.0,590.1,295.05,6196.050000000001,467.9499999999989
638,2024-01-19,6,1009,7,575.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,4025.0,2527.0,172.5,86.25,1811.25,-313.25
639,2024-03-03,1,1010,10,975.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,9750.0,4010.0,292.5,146.25,4387.5,1352.5
640,2024-02-07,2,1015,7,2123.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,14861.0,4585.0,636.9,254.76,6241.62,4034.38
641,2024-03-07,1,1005,11,1351.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,14861.0,14619.0,405.3,162.12,6241.620000000001,-5999.620000000001
